"X...1"	"X...3"	"X...5"	"X...7"	"X...9"	"X...11"	"X...13"	"X...15"	"X...17"	"X...19"	"X...21"	"X...23"	"X...25"	"X...27"	"X...29"	"X...31"	"X...33"	"X...35"	"X...37"	"X...39"	"X...41"	"X...43"	"X...45"	"X...47"	"X...49"	"X...51"	"X...53"	"X...55"	"X...57"	"X...59"	"X...61"	"X...63"	"X...65"	"X...67"	"X...69"	"X...71"	"X...73"	"X...75"	"X...77"	"X...79"	"X...81"	"X...83"	"X...85"	"X...87"	"X...89"	"X...91"	"X...93"	"X...95"	"X...97"	"X...99"	"X...101"	"X...103"	"X...105"	"X...107"	"X...109"	"X...111"	"X...113"	"X...115"	"X...117"	"X...119"	"X...121"	"X...123"	"X...125"	"X...127"	"X...129"	"X...131"	"X...133"	"X...135"	"X...137"	"X...139"	"X...141"	"X...143"	"X...145"	"X...147"	"X...149"	"X...151"	"X...153"	"X...155"
1297.032	1297.796	1291.15	1292.24	1293.469	1291.437	1296.148	1299.411	1308.951	1304.852	1300.822	1307.376	1307.868	1297.032	1297.796	1291.15	1292.24	1293.469	1291.437	1296.148	1299.411	1308.951	1304.852	1300.822	1307.376	1307.868	1297.032	1297.796	1291.15	1292.24	1293.469	1291.437	1296.148	1299.411	1308.951	1304.852	1300.822	1307.376	1307.868	1297.032	1297.796	1291.15	1292.24	1293.469	1291.437	1296.148	1299.411	1308.951	1304.852	1300.822	1307.376	1307.868	1297.032	1297.796	1291.15	1292.24	1293.469	1291.437	1296.148	1299.411	1308.951	1304.852	1300.822	1307.376	1307.868	1297.032	1297.796	1291.15	1292.24	1293.469	1291.437	1296.148	1299.411	1308.951	1304.852	1300.822	1307.376	1307.868
1299.235	1300.015	1293.368	1294.459	1295.672	1293.67	1298.367	1301.614	1311.155	1307.102	1303.04	1309.595	1310.212	1299.235	1300.015	1293.368	1294.459	1295.672	1293.67	1298.367	1301.614	1311.155	1307.102	1303.04	1309.595	1310.212	1299.235	1300.015	1293.368	1294.459	1295.672	1293.67	1298.367	1301.614	1311.155	1307.102	1303.04	1309.595	1310.212	1299.235	1300.015	1293.368	1294.459	1295.672	1293.67	1298.367	1301.614	1311.155	1307.102	1303.04	1309.595	1310.212	1299.235	1300.015	1293.368	1294.459	1295.672	1293.67	1298.367	1301.614	1311.155	1307.102	1303.04	1309.595	1310.212	1299.235	1300.015	1293.368	1294.459	1295.672	1293.67	1298.367	1301.614	1311.155	1307.102	1303.04	1309.595	1310.212
1301.454	1302.218	1295.587	1296.678	1297.875	1295.889	1300.57	1303.849	1313.373	1309.321	1305.275	1311.798	1312.493	1301.454	1302.218	1295.587	1296.678	1297.875	1295.889	1300.57	1303.849	1313.373	1309.321	1305.275	1311.798	1312.493	1301.454	1302.218	1295.587	1296.678	1297.875	1295.889	1300.57	1303.849	1313.373	1309.321	1305.275	1311.798	1312.493	1301.454	1302.218	1295.587	1296.678	1297.875	1295.889	1300.57	1303.849	1313.373	1309.321	1305.275	1311.798	1312.493	1301.454	1302.218	1295.587	1296.678	1297.875	1295.889	1300.57	1303.849	1313.373	1309.321	1305.275	1311.798	1312.493	1301.454	1302.218	1295.587	1296.678	1297.875	1295.889	1300.57	1303.849	1313.373	1309.321	1305.275	1311.798	1312.493
1303.766	1304.437	1297.806	1298.897	1300.078	1298.092	1302.789	1306.045	1315.592	1311.54	1307.493	1314.033	1314.696	1303.766	1304.437	1297.806	1298.897	1300.078	1298.092	1302.789	1306.045	1315.592	1311.54	1307.493	1314.033	1314.696	1303.766	1304.437	1297.806	1298.897	1300.078	1298.092	1302.789	1306.045	1315.592	1311.54	1307.493	1314.033	1314.696	1303.766	1304.437	1297.806	1298.897	1300.078	1298.092	1302.789	1306.045	1315.592	1311.54	1307.493	1314.033	1314.696	1303.766	1304.437	1297.806	1298.897	1300.078	1298.092	1302.789	1306.045	1315.592	1311.54	1307.493	1314.033	1314.696	1303.766	1304.437	1297.806	1298.897	1300.078	1298.092	1302.789	1306.045	1315.592	1311.54	1307.493	1314.033	1314.696
1306.235	1306.671	1300.025	1301.115	1302.281	1300.295	1304.992	1308.28	1317.78	1313.758	1309.712	1316.251	1316.884	1306.235	1306.671	1300.025	1301.115	1302.281	1300.295	1304.992	1308.28	1317.78	1313.758	1309.712	1316.251	1316.884	1306.235	1306.671	1300.025	1301.115	1302.281	1300.295	1304.992	1308.28	1317.78	1313.758	1309.712	1316.251	1316.884	1306.235	1306.671	1300.025	1301.115	1302.281	1300.295	1304.992	1308.28	1317.78	1313.758	1309.712	1316.251	1316.884	1306.235	1306.671	1300.025	1301.115	1302.281	1300.295	1304.992	1308.28	1317.78	1313.758	1309.712	1316.251	1316.884	1306.235	1306.671	1300.025	1301.115	1302.281	1300.295	1304.992	1308.28	1317.78	1313.758	1309.712	1316.251	1316.884
1308.469	1308.874	1302.228	1303.334	1304.485	1302.498	1307.195	1310.483	1319.983	1315.977	1311.931	1318.455	1319.227	1308.469	1308.874	1302.228	1303.334	1304.485	1302.498	1307.195	1310.483	1319.983	1315.977	1311.931	1318.455	1319.227	1308.469	1308.874	1302.228	1303.334	1304.485	1302.498	1307.195	1310.483	1319.983	1315.977	1311.931	1318.455	1319.227	1308.469	1308.874	1302.228	1303.334	1304.485	1302.498	1307.195	1310.483	1319.983	1315.977	1311.931	1318.455	1319.227	1308.469	1308.874	1302.228	1303.334	1304.485	1302.498	1307.195	1310.483	1319.983	1315.977	1311.931	1318.455	1319.227	1308.469	1308.874	1302.228	1303.334	1304.485	1302.498	1307.195	1310.483	1319.983	1315.977	1311.931	1318.455	1319.227
1310.844	1311.078	1304.458	1305.537	1306.688	1304.733	1309.414	1312.702	1322.217	1318.211	1314.165	1320.673	1321.462	1310.844	1311.078	1304.458	1305.537	1306.688	1304.733	1309.414	1312.702	1322.217	1318.211	1314.165	1320.673	1321.462	1310.844	1311.078	1304.458	1305.537	1306.688	1304.733	1309.414	1312.702	1322.217	1318.211	1314.165	1320.673	1321.462	1310.844	1311.078	1304.458	1305.537	1306.688	1304.733	1309.414	1312.702	1322.217	1318.211	1314.165	1320.673	1321.462	1310.844	1311.078	1304.458	1305.537	1306.688	1304.733	1309.414	1312.702	1322.217	1318.211	1314.165	1320.673	1321.462	1310.844	1311.078	1304.458	1305.537	1306.688	1304.733	1309.414	1312.702	1322.217	1318.211	1314.165	1320.673	1321.462
1313.328	1313.296	1306.661	1307.756	1308.891	1306.936	1311.633	1314.905	1324.467	1320.43	1316.353	1322.892	1323.712	1313.328	1313.296	1306.661	1307.756	1308.891	1306.936	1311.633	1314.905	1324.467	1320.43	1316.353	1322.892	1323.712	1313.328	1313.296	1306.661	1307.756	1308.891	1306.936	1311.633	1314.905	1324.467	1320.43	1316.353	1322.892	1323.712	1313.328	1313.296	1306.661	1307.756	1308.891	1306.936	1311.633	1314.905	1324.467	1320.43	1316.353	1322.892	1323.712	1313.328	1313.296	1306.661	1307.756	1308.891	1306.936	1311.633	1314.905	1324.467	1320.43	1316.353	1322.892	1323.712	1313.328	1313.296	1306.661	1307.756	1308.891	1306.936	1311.633	1314.905	1324.467	1320.43	1316.353	1322.892	1323.712
1315.562	1315.499	1308.864	1309.959	1311.094	1309.155	1313.851	1317.108	1326.686	1322.665	1318.572	1325.126	1325.915	1315.562	1315.499	1308.864	1309.959	1311.094	1309.155	1313.851	1317.108	1326.686	1322.665	1318.572	1325.126	1325.915	1315.562	1315.499	1308.864	1309.959	1311.094	1309.155	1313.851	1317.108	1326.686	1322.665	1318.572	1325.126	1325.915	1315.562	1315.499	1308.864	1309.959	1311.094	1309.155	1313.851	1317.108	1326.686	1322.665	1318.572	1325.126	1325.915	1315.562	1315.499	1308.864	1309.959	1311.094	1309.155	1313.851	1317.108	1326.686	1322.665	1318.572	1325.126	1325.915	1315.562	1315.499	1308.864	1309.959	1311.094	1309.155	1313.851	1317.108	1326.686	1322.665	1318.572	1325.126	1325.915
1317.922	1317.703	1311.067	1312.162	1313.313	1311.358	1316.039	1319.342	1328.905	1324.883	1320.775	1327.361	1328.149	1317.922	1317.703	1311.067	1312.162	1313.313	1311.358	1316.039	1319.342	1328.905	1324.883	1320.775	1327.361	1328.149	1317.922	1317.703	1311.067	1312.162	1313.313	1311.358	1316.039	1319.342	1328.905	1324.883	1320.775	1327.361	1328.149	1317.922	1317.703	1311.067	1312.162	1313.313	1311.358	1316.039	1319.342	1328.905	1324.883	1320.775	1327.361	1328.149	1317.922	1317.703	1311.067	1312.162	1313.313	1311.358	1316.039	1319.342	1328.905	1324.883	1320.775	1327.361	1328.149	1317.922	1317.703	1311.067	1312.162	1313.313	1311.358	1316.039	1319.342	1328.905	1324.883	1320.775	1327.361	1328.149
1320.375	1319.906	1313.271	1314.381	1315.531	1313.576	1318.258	1321.545	1331.108	1327.118	1322.978	1329.564	1330.383	1320.375	1319.906	1313.271	1314.381	1315.531	1313.576	1318.258	1321.545	1331.108	1327.118	1322.978	1329.564	1330.383	1320.375	1319.906	1313.271	1314.381	1315.531	1313.576	1318.258	1321.545	1331.108	1327.118	1322.978	1329.564	1330.383	1320.375	1319.906	1313.271	1314.381	1315.531	1313.576	1318.258	1321.545	1331.108	1327.118	1322.978	1329.564	1330.383	1320.375	1319.906	1313.271	1314.381	1315.531	1313.576	1318.258	1321.545	1331.108	1327.118	1322.978	1329.564	1330.383	1320.375	1319.906	1313.271	1314.381	1315.531	1313.576	1318.258	1321.545	1331.108	1327.118	1322.978	1329.564	1330.383
1322.594	1322.14	1315.474	1316.584	1317.735	1315.795	1320.476	1323.748	1333.326	1329.336	1325.197	1331.783	1332.602	1322.594	1322.14	1315.474	1316.584	1317.735	1315.795	1320.476	1323.748	1333.326	1329.336	1325.197	1331.783	1332.602	1322.594	1322.14	1315.474	1316.584	1317.735	1315.795	1320.476	1323.748	1333.326	1329.336	1325.197	1331.783	1332.602	1322.594	1322.14	1315.474	1316.584	1317.735	1315.795	1320.476	1323.748	1333.326	1329.336	1325.197	1331.783	1332.602	1322.594	1322.14	1315.474	1316.584	1317.735	1315.795	1320.476	1323.748	1333.326	1329.336	1325.197	1331.783	1332.602	1322.594	1322.14	1315.474	1316.584	1317.735	1315.795	1320.476	1323.748	1333.326	1329.336	1325.197	1331.783	1332.602
1324.797	1324.359	1317.692	1318.771	1319.953	1318.014	1322.695	1325.936	1335.545	1331.571	1327.431	1333.986	1334.852	1324.797	1324.359	1317.692	1318.771	1319.953	1318.014	1322.695	1325.936	1335.545	1331.571	1327.431	1333.986	1334.852	1324.797	1324.359	1317.692	1318.771	1319.953	1318.014	1322.695	1325.936	1335.545	1331.571	1327.431	1333.986	1334.852	1324.797	1324.359	1317.692	1318.771	1319.953	1318.014	1322.695	1325.936	1335.545	1331.571	1327.431	1333.986	1334.852	1324.797	1324.359	1317.692	1318.771	1319.953	1318.014	1322.695	1325.936	1335.545	1331.571	1327.431	1333.986	1334.852	1324.797	1324.359	1317.692	1318.771	1319.953	1318.014	1322.695	1325.936	1335.545	1331.571	1327.431	1333.986	1334.852
1327.016	1326.593	1319.942	1320.99	1322.172	1320.233	1324.898	1328.155	1337.733	1333.79	1329.681	1336.22	1337.055	1327.016	1326.593	1319.942	1320.99	1322.172	1320.233	1324.898	1328.155	1337.733	1333.79	1329.681	1336.22	1337.055	1327.016	1326.593	1319.942	1320.99	1322.172	1320.233	1324.898	1328.155	1337.733	1333.79	1329.681	1336.22	1337.055	1327.016	1326.593	1319.942	1320.99	1322.172	1320.233	1324.898	1328.155	1337.733	1333.79	1329.681	1336.22	1337.055	1327.016	1326.593	1319.942	1320.99	1322.172	1320.233	1324.898	1328.155	1337.733	1333.79	1329.681	1336.22	1337.055	1327.016	1326.593	1319.942	1320.99	1322.172	1320.233	1324.898	1328.155	1337.733	1333.79	1329.681	1336.22	1337.055
1329.219	1328.812	1322.146	1323.209	1324.375	1322.436	1327.101	1330.358	1339.936	1336.008	1331.889	1338.439	1339.274	1329.219	1328.812	1322.146	1323.209	1324.375	1322.436	1327.101	1330.358	1339.936	1336.008	1331.889	1338.439	1339.274	1329.219	1328.812	1322.146	1323.209	1324.375	1322.436	1327.101	1330.358	1339.936	1336.008	1331.889	1338.439	1339.274	1329.219	1328.812	1322.146	1323.209	1324.375	1322.436	1327.101	1330.358	1339.936	1336.008	1331.889	1338.439	1339.274	1329.219	1328.812	1322.146	1323.209	1324.375	1322.436	1327.101	1330.358	1339.936	1336.008	1331.889	1338.439	1339.274	1329.219	1328.812	1322.146	1323.209	1324.375	1322.436	1327.101	1330.358	1339.936	1336.008	1331.889	1338.439	1339.274
1331.437	1331.031	1324.349	1325.396	1326.578	1324.655	1329.32	1332.561	1342.155	1338.211	1334.108	1340.642	1341.477	1331.437	1331.031	1324.349	1325.396	1326.578	1324.655	1329.32	1332.561	1342.155	1338.211	1334.108	1340.642	1341.477	1331.437	1331.031	1324.349	1325.396	1326.578	1324.655	1329.32	1332.561	1342.155	1338.211	1334.108	1340.642	1341.477	1331.437	1331.031	1324.349	1325.396	1326.578	1324.655	1329.32	1332.561	1342.155	1338.211	1334.108	1340.642	1341.477	1331.437	1331.031	1324.349	1325.396	1326.578	1324.655	1329.32	1332.561	1342.155	1338.211	1334.108	1340.642	1341.477	1331.437	1331.031	1324.349	1325.396	1326.578	1324.655	1329.32	1332.561	1342.155	1338.211	1334.108	1340.642	1341.477
1333.641	1333.249	1326.567	1327.6	1328.781	1326.858	1331.539	1334.795	1344.373	1340.446	1336.326	1342.845	1343.696	1333.641	1333.249	1326.567	1327.6	1328.781	1326.858	1331.539	1334.795	1344.373	1340.446	1336.326	1342.845	1343.696	1333.641	1333.249	1326.567	1327.6	1328.781	1326.858	1331.539	1334.795	1344.373	1340.446	1336.326	1342.845	1343.696	1333.641	1333.249	1326.567	1327.6	1328.781	1326.858	1331.539	1334.795	1344.373	1340.446	1336.326	1342.845	1343.696	1333.641	1333.249	1326.567	1327.6	1328.781	1326.858	1331.539	1334.795	1344.373	1340.446	1336.326	1342.845	1343.696	1333.641	1333.249	1326.567	1327.6	1328.781	1326.858	1331.539	1334.795	1344.373	1340.446	1336.326	1342.845	1343.696
1335.828	1335.453	1328.771	1329.818	1331	1329.092	1333.758	1336.998	1346.608	1342.665	1338.545	1345.08	1345.93	1335.828	1335.453	1328.771	1329.818	1331	1329.092	1333.758	1336.998	1346.608	1342.665	1338.545	1345.08	1345.93	1335.828	1335.453	1328.771	1329.818	1331	1329.092	1333.758	1336.998	1346.608	1342.665	1338.545	1345.08	1345.93	1335.828	1335.453	1328.771	1329.818	1331	1329.092	1333.758	1336.998	1346.608	1342.665	1338.545	1345.08	1345.93	1335.828	1335.453	1328.771	1329.818	1331	1329.092	1333.758	1336.998	1346.608	1342.665	1338.545	1345.08	1345.93	1335.828	1335.453	1328.771	1329.818	1331	1329.092	1333.758	1336.998	1346.608	1342.665	1338.545	1345.08	1345.93
1338.031	1337.656	1330.974	1332.021	1333.219	1331.311	1336.008	1339.217	1348.811	1344.883	1340.748	1347.283	1348.165	1338.031	1337.656	1330.974	1332.021	1333.219	1331.311	1336.008	1339.217	1348.811	1344.883	1340.748	1347.283	1348.165	1338.031	1337.656	1330.974	1332.021	1333.219	1331.311	1336.008	1339.217	1348.811	1344.883	1340.748	1347.283	1348.165	1338.031	1337.656	1330.974	1332.021	1333.219	1331.311	1336.008	1339.217	1348.811	1344.883	1340.748	1347.283	1348.165	1338.031	1337.656	1330.974	1332.021	1333.219	1331.311	1336.008	1339.217	1348.811	1344.883	1340.748	1347.283	1348.165	1338.031	1337.656	1330.974	1332.021	1333.219	1331.311	1336.008	1339.217	1348.811	1344.883	1340.748	1347.283	1348.165
1340.234	1339.859	1333.192	1334.24	1335.422	1333.561	1338.226	1341.451	1351.03	1347.118	1342.952	1349.501	1350.383	1340.234	1339.859	1333.192	1334.24	1335.422	1333.561	1338.226	1341.451	1351.03	1347.118	1342.952	1349.501	1350.383	1340.234	1339.859	1333.192	1334.24	1335.422	1333.561	1338.226	1341.451	1351.03	1347.118	1342.952	1349.501	1350.383	1340.234	1339.859	1333.192	1334.24	1335.422	1333.561	1338.226	1341.451	1351.03	1347.118	1342.952	1349.501	1350.383	1340.234	1339.859	1333.192	1334.24	1335.422	1333.561	1338.226	1341.451	1351.03	1347.118	1342.952	1349.501	1350.383	1340.234	1339.859	1333.192	1334.24	1335.422	1333.561	1338.226	1341.451	1351.03	1347.118	1342.952	1349.501	1350.383
1342.453	1342.062	1335.411	1336.443	1337.641	1335.78	1340.429	1343.67	1353.233	1349.352	1345.17	1351.689	1352.618	1342.453	1342.062	1335.411	1336.443	1337.641	1335.78	1340.429	1343.67	1353.233	1349.352	1345.17	1351.689	1352.618	1342.453	1342.062	1335.411	1336.443	1337.641	1335.78	1340.429	1343.67	1353.233	1349.352	1345.17	1351.689	1352.618	1342.453	1342.062	1335.411	1336.443	1337.641	1335.78	1340.429	1343.67	1353.233	1349.352	1345.17	1351.689	1352.618	1342.453	1342.062	1335.411	1336.443	1337.641	1335.78	1340.429	1343.67	1353.233	1349.352	1345.17	1351.689	1352.618	1342.453	1342.062	1335.411	1336.443	1337.641	1335.78	1340.429	1343.67	1353.233	1349.352	1345.17	1351.689	1352.618
1344.656	1344.281	1337.614	1338.646	1339.844	1337.998	1342.648	1345.873	1355.436	1351.571	1347.42	1353.923	1354.837	1344.656	1344.281	1337.614	1338.646	1339.844	1337.998	1342.648	1345.873	1355.436	1351.571	1347.42	1353.923	1354.837	1344.656	1344.281	1337.614	1338.646	1339.844	1337.998	1342.648	1345.873	1355.436	1351.571	1347.42	1353.923	1354.837	1344.656	1344.281	1337.614	1338.646	1339.844	1337.998	1342.648	1345.873	1355.436	1351.571	1347.42	1353.923	1354.837	1344.656	1344.281	1337.614	1338.646	1339.844	1337.998	1342.648	1345.873	1355.436	1351.571	1347.42	1353.923	1354.837	1344.656	1344.281	1337.614	1338.646	1339.844	1337.998	1342.648	1345.873	1355.436	1351.571	1347.42	1353.923	1354.837
1346.859	1346.515	1339.817	1340.834	1342.047	1340.217	1344.867	1348.108	1357.67	1353.79	1349.623	1356.142	1357.055	1346.859	1346.515	1339.817	1340.834	1342.047	1340.217	1344.867	1348.108	1357.67	1353.79	1349.623	1356.142	1357.055	1346.859	1346.515	1339.817	1340.834	1342.047	1340.217	1344.867	1348.108	1357.67	1353.79	1349.623	1356.142	1357.055	1346.859	1346.515	1339.817	1340.834	1342.047	1340.217	1344.867	1348.108	1357.67	1353.79	1349.623	1356.142	1357.055	1346.859	1346.515	1339.817	1340.834	1342.047	1340.217	1344.867	1348.108	1357.67	1353.79	1349.623	1356.142	1357.055	1346.859	1346.515	1339.817	1340.834	1342.047	1340.217	1344.867	1348.108	1357.67	1353.79	1349.623	1356.142	1357.055
1349.062	1348.718	1342.036	1343.068	1344.235	1342.405	1347.07	1350.326	1359.858	1356.024	1351.858	1358.372	1359.274	1349.062	1348.718	1342.036	1343.068	1344.235	1342.405	1347.07	1350.326	1359.858	1356.024	1351.858	1358.372	1359.274	1349.062	1348.718	1342.036	1343.068	1344.235	1342.405	1347.07	1350.326	1359.858	1356.024	1351.858	1358.372	1359.274	1349.062	1348.718	1342.036	1343.068	1344.235	1342.405	1347.07	1350.326	1359.858	1356.024	1351.858	1358.372	1359.274	1349.062	1348.718	1342.036	1343.068	1344.235	1342.405	1347.07	1350.326	1359.858	1356.024	1351.858	1358.372	1359.274	1349.062	1348.718	1342.036	1343.068	1344.235	1342.405	1347.07	1350.326	1359.858	1356.024	1351.858	1358.372	1359.274
1351.281	1350.937	1344.239	1345.287	1346.453	1344.623	1349.304	1352.576	1362.076	1358.227	1354.061	1360.59	1361.493	1351.281	1350.937	1344.239	1345.287	1346.453	1344.623	1349.304	1352.576	1362.076	1358.227	1354.061	1360.59	1361.493	1351.281	1350.937	1344.239	1345.287	1346.453	1344.623	1349.304	1352.576	1362.076	1358.227	1354.061	1360.59	1361.493	1351.281	1350.937	1344.239	1345.287	1346.453	1344.623	1349.304	1352.576	1362.076	1358.227	1354.061	1360.59	1361.493	1351.281	1350.937	1344.239	1345.287	1346.453	1344.623	1349.304	1352.576	1362.076	1358.227	1354.061	1360.59	1361.493	1351.281	1350.937	1344.239	1345.287	1346.453	1344.623	1349.304	1352.576	1362.076	1358.227	1354.061	1360.59	1361.493
1353.5	1353.156	1346.458	1347.49	1348.672	1346.842	1351.523	1354.811	1364.295	1360.446	1356.295	1362.793	1363.696	1353.5	1353.156	1346.458	1347.49	1348.672	1346.842	1351.523	1354.811	1364.295	1360.446	1356.295	1362.793	1363.696	1353.5	1353.156	1346.458	1347.49	1348.672	1346.842	1351.523	1354.811	1364.295	1360.446	1356.295	1362.793	1363.696	1353.5	1353.156	1346.458	1347.49	1348.672	1346.842	1351.523	1354.811	1364.295	1360.446	1356.295	1362.793	1363.696	1353.5	1353.156	1346.458	1347.49	1348.672	1346.842	1351.523	1354.811	1364.295	1360.446	1356.295	1362.793	1363.696	1353.5	1353.156	1346.458	1347.49	1348.672	1346.842	1351.523	1354.811	1364.295	1360.446	1356.295	1362.793	1363.696
1355.719	1355.374	1348.661	1349.693	1350.891	1349.045	1353.726	1357.03	1366.498	1362.649	1358.514	1364.997	1365.946	1355.719	1355.374	1348.661	1349.693	1350.891	1349.045	1353.726	1357.03	1366.498	1362.649	1358.514	1364.997	1365.946	1355.719	1355.374	1348.661	1349.693	1350.891	1349.045	1353.726	1357.03	1366.498	1362.649	1358.514	1364.997	1365.946	1355.719	1355.374	1348.661	1349.693	1350.891	1349.045	1353.726	1357.03	1366.498	1362.649	1358.514	1364.997	1365.946	1355.719	1355.374	1348.661	1349.693	1350.891	1349.045	1353.726	1357.03	1366.498	1362.649	1358.514	1364.997	1365.946	1355.719	1355.374	1348.661	1349.693	1350.891	1349.045	1353.726	1357.03	1366.498	1362.649	1358.514	1364.997	1365.946
1357.937	1357.577	1350.864	1351.896	1353.094	1351.28	1355.945	1359.233	1368.74	1364.852	1360.733	1367.231	1368.165	1357.937	1357.577	1350.864	1351.896	1353.094	1351.28	1355.945	1359.233	1368.74	1364.852	1360.733	1367.231	1368.165	1357.937	1357.577	1350.864	1351.896	1353.094	1351.28	1355.945	1359.233	1368.74	1364.852	1360.733	1367.231	1368.165	1357.937	1357.577	1350.864	1351.896	1353.094	1351.28	1355.945	1359.233	1368.74	1364.852	1360.733	1367.231	1368.165	1357.937	1357.577	1350.864	1351.896	1353.094	1351.28	1355.945	1359.233	1368.74	1364.852	1360.733	1367.231	1368.165	1357.937	1357.577	1350.864	1351.896	1353.094	1351.28	1355.945	1359.233	1368.74	1364.852	1360.733	1367.231	1368.165
1360.141	1359.781	1353.083	1354.1	1355.313	1353.498	1358.164	1361.451	NA	1367.071	1362.936	1369.434	1370.368	1360.141	1359.781	1353.083	1354.1	1355.313	1353.498	1358.164	1361.451	NA	1367.071	1362.936	1369.434	1370.368	1360.141	1359.781	1353.083	1354.1	1355.313	1353.498	1358.164	1361.451	NA	1367.071	1362.936	1369.434	1370.368	1360.141	1359.781	1353.083	1354.1	1355.313	1353.498	1358.164	1361.451	NA	1367.071	1362.936	1369.434	1370.368	1360.141	1359.781	1353.083	1354.1	1355.313	1353.498	1358.164	1361.451	NA	1367.071	1362.936	1369.434	1370.368	1360.141	1359.781	1353.083	1354.1	1355.313	1353.498	1358.164	1361.451	NA	1367.071	1362.936	1369.434	1370.368
1362.359	1361.984	1355.302	1356.318	1357.516	1355.733	1360.398	1363.655	NA	1369.289	1365.155	NA	NA	1362.359	1361.984	1355.302	1356.318	1357.516	1355.733	1360.398	1363.655	NA	1369.289	1365.155	NA	NA	1362.359	1361.984	1355.302	1356.318	1357.516	1355.733	1360.398	1363.655	NA	1369.289	1365.155	NA	NA	1362.359	1361.984	1355.302	1356.318	1357.516	1355.733	1360.398	1363.655	NA	1369.289	1365.155	NA	NA	1362.359	1361.984	1355.302	1356.318	1357.516	1355.733	1360.398	1363.655	NA	1369.289	1365.155	NA	NA	1362.359	1361.984	1355.302	1356.318	1357.516	1355.733	1360.398	1363.655	NA	1369.289	1365.155	NA	NA
1364.566	1364.202	1357.521	1358.553	1359.719	1357.951	1362.617	1365.905	NA	NA	1367.373	NA	NA	1364.566	1364.202	1357.521	1358.553	1359.719	1357.951	1362.617	1365.905	NA	NA	1367.373	NA	NA	1364.566	1364.202	1357.521	1358.553	1359.719	1357.951	1362.617	1365.905	NA	NA	1367.373	NA	NA	1364.566	1364.202	1357.521	1358.553	1359.719	1357.951	1362.617	1365.905	NA	NA	1367.373	NA	NA	1364.566	1364.202	1357.521	1358.553	1359.719	1357.951	1362.617	1365.905	NA	NA	1367.373	NA	NA	1364.566	1364.202	1357.521	1358.553	1359.719	1357.951	1362.617	1365.905	NA	NA	1367.373	NA	NA
1366.769	1366.406	1359.739	1360.756	1361.938	1360.186	1364.82	1368.108	NA	NA	1369.592	NA	NA	1366.769	1366.406	1359.739	1360.756	1361.938	1360.186	1364.82	1368.108	NA	NA	1369.592	NA	NA	1366.769	1366.406	1359.739	1360.756	1361.938	1360.186	1364.82	1368.108	NA	NA	1369.592	NA	NA	1366.769	1366.406	1359.739	1360.756	1361.938	1360.186	1364.82	1368.108	NA	NA	1369.592	NA	NA	1366.769	1366.406	1359.739	1360.756	1361.938	1360.186	1364.82	1368.108	NA	NA	1369.592	NA	NA	1366.769	1366.406	1359.739	1360.756	1361.938	1360.186	1364.82	1368.108	NA	NA	1369.592	NA	NA
