X...11,X...13,X...15,X...17,X...19,X...31,X...33,X...35,X...37,X...39,X...51,X...53,X...55,X...57,X...59,X...71,X...73,X...75,X...77,X...79,X...91,X...93,X...95,X...97,X...99,X...111,X...113,X...115,X...117,X...119,X...131,X...133,X...135,X...137,X...139,X...151,X...153,X...155,X...157,X...159,X...171,X...173,X...175,X...177,X...179,X...191,X...193,X...195,X...197,X...199,X...211,X...213,X...215,X...217,X...219,X...231,X...233,X...235,X...237,X...239,X...251,X...253,X...255,X...257,X...259,X...271,X...273,X...275,X...277,X...279
1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064,1913.153,1922.408,1925.242,1914.294,1926.064
1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298,1915.434,1924.626,1927.445,1916.512,1928.298
1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501,1917.653,1926.83,1929.664,1918.731,1930.501
1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736,1919.856,1929.033,1931.883,1920.934,1932.736
1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954,1922.075,1931.251,1934.102,1923.137,1934.954
1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189,1924.278,1933.47,1936.32,1925.356,1937.189
1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407,1926.528,1935.689,1938.555,1927.559,1939.407
1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61,1928.731,1937.923,1940.773,1929.778,1941.61
1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829,1930.95,1940.142,1942.976,1931.997,1943.829
1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064,1933.184,1942.345,1945.18,1934.231,1946.064
1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267,1935.403,1944.58,1947.398,1936.45,1948.267
1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485,1937.622,1946.798,1949.617,1938.684,1950.485
1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72,1939.84,1949.001,1951.836,1940.887,1952.72
1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939,1942.043,1951.22,1954.055,1943.106,1954.939
1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173,1944.262,1953.439,1956.258,1945.34,1957.173
1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376,1946.481,1955.658,1958.476,1947.559,1959.376
1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595,1948.684,1957.876,1960.68,1949.778,1961.595
1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814,1950.887,1960.095,1962.898,1951.997,1963.814
1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048,1953.106,1962.298,1965.101,1954.215,1966.048
1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282,1955.325,1964.501,1967.336,1956.465,1968.282
1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501,1957.559,1966.736,1969.539,1958.684,1970.501
1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72,1959.793,1968.954,1971.742,1961.372,1972.72
1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923,1962.012,1971.189,1973.961,1963.575,1974.923
1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157,1964.215,1973.392,1976.164,1966.043,1977.157
1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392,1966.434,1975.611,1978.398,1968.293,1979.392
1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595,1968.653,1977.829,1980.633,1970.903,1981.595
1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813,1970.903,1980.048,1982.833,1973.215,1983.813
1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048,1973.09,1982.251,1985.036,1975.747,1986.048
1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251,1975.325,1984.454,1987.267,1977.996,1988.251
1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485,1977.543,1986.658,1989.471,1980.231,1990.485
1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688,1979.746,1988.892,1991.705,1982.887,1992.688
1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907,1981.981,1991.126,1993.908,1985.168,1994.907
1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126,1984.215,1993.329,1996.142,1987.684,1997.126
1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329,1986.434,1995.548,1998.392,1989.965,1999.329
